date,news_sentiment_1d_raw,news_sentiment_chg_1d_raw,news_topic_intensity_MacroRF_raw,news_topic_intensity_MonetaryPolicyRF_raw,news_topic_intensity_GeopoliticsSanctions_raw,news_topic_intensity_OilGasEnergy_raw,news_topic_intensity_FiscalPolicyCorp_raw,news_topic_focus_shift_1d_raw,news_topic_entropy_1d_raw,_topic_vector_internal
2022-01-09,-0.09000,-0.09000,0.45000,0.18000,0.18000,0.00000,0.55000,0.23176,1.82845,"[np.float64(0.45), np.float64(0.18), np.float64(0.18), np.float64(0.0), np.float64(0.55)]"
2022-01-10,-0.08000,0.01000,0.20000,0.05000,0.25000,0.25000,0.25000,0.22241,2.18048,"[np.float64(0.2), np.float64(0.05), np.float64(0.25), np.float64(0.25), np.float64(0.25)]"
2022-01-11,-0.10000,-0.02000,0.30000,0.10000,0.20000,0.15000,0.25000,0.05489,2.22821,"[np.float64(0.3), np.float64(0.1), np.float64(0.2), np.float64(0.15), np.float64(0.25)]"
2022-01-12,0.05000,0.15000,0.15000,0.10000,0.20000,0.25000,0.30000,0.07778,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.3)]"
2022-01-13,-0.25000,-0.30000,0.40000,0.25000,0.50000,0.45000,0.40000,0.03679,2.28797,"[np.float64(0.4), np.float64(0.25), np.float64(0.5), np.float64(0.45), np.float64(0.4)]"
2022-01-14,-0.08000,0.17000,0.20000,0.15000,0.25000,0.30000,0.35000,0.02517,2.26282,"[np.float64(0.2), np.float64(0.15), np.float64(0.25), np.float64(0.3), np.float64(0.35)]"
2022-01-15,-0.15000,-0.07000,0.20000,0.15000,0.10000,0.30000,0.25000,0.03835,2.22821,"[np.float64(0.2), np.float64(0.15), np.float64(0.1), np.float64(0.3), np.float64(0.25)]"
2022-01-16,0.00000,0.15000,0.20000,0.15000,0.30000,0.25000,0.10000,0.14444,2.22821,"[np.float64(0.2), np.float64(0.15), np.float64(0.3), np.float64(0.25), np.float64(0.1)]"
2022-01-17,-0.12000,-0.12000,0.25000,0.15000,0.35000,0.40000,0.20000,0.01750,2.23578,"[np.float64(0.25), np.float64(0.15), np.float64(0.35), np.float64(0.4), np.float64(0.2)]"
2022-01-18,-0.05000,0.07000,0.20000,0.05000,0.30000,0.30000,0.25000,0.02432,2.15810,"[np.float64(0.2), np.float64(0.05), np.float64(0.3), np.float64(0.3), np.float64(0.25)]"
2022-01-19,0.08000,0.13000,0.20000,0.10000,0.20000,0.30000,0.20000,0.02156,2.24644,"[np.float64(0.2), np.float64(0.1), np.float64(0.2), np.float64(0.3), np.float64(0.2)]"
2022-01-20,0.06000,-0.02000,0.15000,0.12000,0.20000,0.25000,0.28000,0.02694,2.25622,"[np.float64(0.15), np.float64(0.12), np.float64(0.2), np.float64(0.25), np.float64(0.28)]"
2022-01-21,-0.13000,-0.19000,0.22000,0.18000,0.31000,0.13000,0.16000,0.11299,2.25534,"[np.float64(0.22), np.float64(0.18), np.float64(0.31), np.float64(0.13), np.float64(0.16)]"
2022-01-22,-0.08000,0.05000,0.10000,0.00000,0.10000,0.20000,0.10000,0.23342,1.92193,"[np.float64(0.1), np.float64(0.0), np.float64(0.1), np.float64(0.2), np.float64(0.1)]"
2022-01-23,0.08000,0.16000,0.14000,0.11000,0.11000,0.36000,0.28000,0.05847,2.14252,"[np.float64(0.14), np.float64(0.11), np.float64(0.11), np.float64(0.36), np.float64(0.28)]"
2022-01-24,-0.15000,-0.23000,0.22000,0.18000,0.25000,0.18000,0.17000,0.16071,2.30578,"[np.float64(0.22), np.float64(0.18), np.float64(0.25), np.float64(0.18), np.float64(0.17)]"
2022-01-25,0.02000,0.17000,0.21000,0.15000,0.31000,0.18000,0.15000,0.01137,2.26301,"[np.float64(0.21), np.float64(0.15), np.float64(0.31), np.float64(0.18), np.float64(0.15)]"
2022-01-26,-0.08000,-0.10000,0.10000,0.10000,0.28000,0.15000,0.17000,0.02905,2.20774,"[np.float64(0.1), np.float64(0.1), np.float64(0.28), np.float64(0.15), np.float64(0.17)]"
2022-01-27,0.05000,0.13000,0.20000,0.12000,0.25000,0.20000,0.23000,0.03486,2.28351,"[np.float64(0.2), np.float64(0.12), np.float64(0.25), np.float64(0.2), np.float64(0.23)]"
2022-01-28,0.00000,-0.05000,0.10000,0.10000,0.30000,0.20000,0.30000,0.03740,2.17095,"[np.float64(0.1), np.float64(0.1), np.float64(0.3), np.float64(0.2), np.float64(0.3)]"
2022-01-29,0.03000,0.03000,0.30000,0.25000,0.35000,0.25000,0.30000,0.06341,2.31004,"[np.float64(0.3), np.float64(0.25), np.float64(0.35), np.float64(0.25), np.float64(0.3)]"
2022-01-30,-0.05000,-0.08000,0.15000,0.00000,0.30000,0.10000,0.10000,0.13865,1.83393,"[np.float64(0.15), np.float64(0.0), np.float64(0.3), np.float64(0.1), np.float64(0.1)]"
2022-01-31,-0.10000,-0.05000,0.20000,0.10000,0.25000,0.30000,0.15000,0.13126,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.3), np.float64(0.15)]"
2022-02-01,0.05000,0.15000,0.18000,0.12000,0.25000,0.20000,0.25000,0.04718,2.27676,"[np.float64(0.18), np.float64(0.12), np.float64(0.25), np.float64(0.2), np.float64(0.25)]"
2022-02-02,-0.08000,-0.13000,0.25000,0.15000,0.35000,0.20000,0.25000,0.01264,2.26723,"[np.float64(0.25), np.float64(0.15), np.float64(0.35), np.float64(0.2), np.float64(0.25)]"
2022-02-03,-0.05000,0.03000,0.20000,0.10000,0.25000,0.15000,0.30000,0.02500,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.15), np.float64(0.3)]"
2022-02-04,0.10000,0.15000,0.15000,0.05000,0.10000,0.40000,0.30000,0.17071,2.00869,"[np.float64(0.15), np.float64(0.05), np.float64(0.1), np.float64(0.4), np.float64(0.3)]"
2022-02-05,0.00000,-0.10000,0.15000,0.05000,0.30000,0.25000,0.25000,0.12057,2.14773,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.25), np.float64(0.25)]"
2022-02-06,-0.14000,-0.14000,0.14000,0.00000,0.43000,0.43000,0.00000,0.15769,1.44424,"[np.float64(0.14), np.float64(0.0), np.float64(0.43), np.float64(0.43), np.float64(0.0)]"
2022-02-07,-0.07000,0.07000,0.15000,0.05000,0.33000,0.23000,0.23000,0.14309,2.13681,"[np.float64(0.15), np.float64(0.05), np.float64(0.33), np.float64(0.23), np.float64(0.23)]"
2022-02-08,0.02000,0.09000,0.20000,0.08000,0.18000,0.22000,0.32000,0.07245,2.20781,"[np.float64(0.2), np.float64(0.08), np.float64(0.18), np.float64(0.22), np.float64(0.32)]"
2022-02-09,0.05000,0.03000,0.12000,0.08000,0.28000,0.25000,0.27000,0.04260,2.18282,"[np.float64(0.12), np.float64(0.08), np.float64(0.28), np.float64(0.25), np.float64(0.27)]"
2022-02-10,0.03000,-0.02000,0.28000,0.07000,0.21000,0.23000,0.29000,0.06125,2.20471,"[np.float64(0.28), np.float64(0.07), np.float64(0.21), np.float64(0.23), np.float64(0.29)]"
2022-02-11,-0.08000,-0.11000,0.15000,0.13000,0.25000,0.23000,0.24000,0.04590,2.27499,"[np.float64(0.15), np.float64(0.13), np.float64(0.25), np.float64(0.23), np.float64(0.24)]"
2022-02-12,0.10000,0.18000,0.25000,0.00000,0.25000,0.00000,0.50000,0.22048,1.50000,"[np.float64(0.25), np.float64(0.0), np.float64(0.25), np.float64(0.0), np.float64(0.5)]"
2022-02-13,0.00000,-0.10000,0.00000,0.00000,0.60000,0.30000,0.10000,0.51846,1.29546,"[np.float64(0.0), np.float64(0.0), np.float64(0.6), np.float64(0.3), np.float64(0.1)]"
2022-02-14,0.03000,0.03000,0.25000,0.15000,0.35000,0.30000,0.30000,0.21837,2.27209,"[np.float64(0.25), np.float64(0.15), np.float64(0.35), np.float64(0.3), np.float64(0.3)]"
2022-02-15,0.05000,0.02000,0.15000,0.15000,0.25000,0.15000,0.25000,0.02057,2.27509,"[np.float64(0.15), np.float64(0.15), np.float64(0.25), np.float64(0.15), np.float64(0.25)]"
2022-02-16,0.02000,-0.03000,0.20000,0.18000,0.22000,0.17000,0.23000,0.01259,2.31252,"[np.float64(0.2), np.float64(0.18), np.float64(0.22), np.float64(0.17), np.float64(0.23)]"
2022-02-17,0.01000,-0.01000,0.18000,0.16000,0.20000,0.19000,0.27000,0.00776,2.29796,"[np.float64(0.18), np.float64(0.16), np.float64(0.2), np.float64(0.19), np.float64(0.27)]"
2022-02-18,-0.04000,-0.05000,0.18000,0.15000,0.25000,0.16000,0.21000,0.01676,2.29620,"[np.float64(0.18), np.float64(0.15), np.float64(0.25), np.float64(0.16), np.float64(0.21)]"
2022-02-19,-0.03000,0.01000,0.08000,0.00000,0.33000,0.33000,0.08000,0.19842,1.71206,"[np.float64(0.08), np.float64(0.0), np.float64(0.33), np.float64(0.33), np.float64(0.08)]"
2022-02-20,0.02000,0.05000,0.20000,0.15000,0.05000,0.10000,0.50000,0.61463,1.92322,"[np.float64(0.2), np.float64(0.15), np.float64(0.05), np.float64(0.1), np.float64(0.5)]"
2022-02-21,0.00000,-0.02000,0.11000,0.08000,0.28000,0.18000,0.35000,0.15754,2.13142,"[np.float64(0.11), np.float64(0.08), np.float64(0.28), np.float64(0.18), np.float64(0.35)]"
2022-02-22,0.03000,0.03000,0.15000,0.18000,0.45000,0.40000,0.30000,0.06586,2.20351,"[np.float64(0.15), np.float64(0.18), np.float64(0.45), np.float64(0.4), np.float64(0.3)]"
2022-02-23,-0.10000,-0.13000,0.15000,0.08000,0.50000,0.35000,0.25000,0.01703,2.08974,"[np.float64(0.15), np.float64(0.08), np.float64(0.5), np.float64(0.35), np.float64(0.25)]"
2022-02-24,-0.20000,-0.10000,0.20000,0.20000,0.40000,0.30000,0.25000,0.03096,2.26898,"[np.float64(0.2), np.float64(0.2), np.float64(0.4), np.float64(0.3), np.float64(0.25)]"
2022-02-25,-0.10000,0.10000,0.15000,0.08000,0.50000,0.35000,0.25000,0.03096,2.08974,"[np.float64(0.15), np.float64(0.08), np.float64(0.5), np.float64(0.35), np.float64(0.25)]"
2022-02-26,-0.30000,-0.20000,0.10000,0.20000,0.65000,0.30000,0.20000,0.03344,2.04365,"[np.float64(0.1), np.float64(0.2), np.float64(0.65), np.float64(0.3), np.float64(0.2)]"
2022-02-27,-0.40000,-0.10000,0.07000,0.36000,0.64000,0.07000,0.14000,0.07057,1.82247,"[np.float64(0.07), np.float64(0.36), np.float64(0.64), np.float64(0.07), np.float64(0.14)]"
2022-02-28,-0.70000,-0.30000,0.18000,0.30000,0.35000,0.10000,0.07000,0.05970,2.09725,"[np.float64(0.18), np.float64(0.3), np.float64(0.35), np.float64(0.1), np.float64(0.07)]"
2022-03-01,-0.65000,0.05000,0.15000,0.28000,0.42000,0.10000,0.05000,0.01053,1.99870,"[np.float64(0.15), np.float64(0.28), np.float64(0.42), np.float64(0.1), np.float64(0.05)]"
2022-03-02,-0.68000,-0.03000,0.17000,0.25000,0.45000,0.25000,0.18000,0.05115,2.22335,"[np.float64(0.17), np.float64(0.25), np.float64(0.45), np.float64(0.25), np.float64(0.18)]"
2022-03-03,-0.45000,0.23000,0.18000,0.15000,0.40000,0.25000,0.22000,0.01604,2.23403,"[np.float64(0.18), np.float64(0.15), np.float64(0.4), np.float64(0.25), np.float64(0.22)]"
2022-03-04,-0.50000,-0.05000,0.15000,0.18000,0.30000,0.20000,0.17000,0.00956,2.27591,"[np.float64(0.15), np.float64(0.18), np.float64(0.3), np.float64(0.2), np.float64(0.17)]"
2022-03-05,-0.25000,0.25000,0.18000,0.15000,0.35000,0.20000,0.12000,0.01446,2.21741,"[np.float64(0.18), np.float64(0.15), np.float64(0.35), np.float64(0.2), np.float64(0.12)]"
2022-03-06,-0.55000,-0.30000,0.15000,0.25000,0.55000,0.20000,0.20000,0.02488,2.14680,"[np.float64(0.15), np.float64(0.25), np.float64(0.55), np.float64(0.2), np.float64(0.2)]"
2022-03-07,-0.30000,0.25000,0.15000,0.05000,0.30000,0.35000,0.15000,0.13951,2.08838,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.35), np.float64(0.15)]"
2022-03-08,-0.70000,-0.40000,0.10000,0.05000,0.60000,0.20000,0.05000,0.16281,1.67095,"[np.float64(0.1), np.float64(0.05), np.float64(0.6), np.float64(0.2), np.float64(0.05)]"
2022-03-09,-0.50000,0.20000,0.18000,0.12000,0.35000,0.20000,0.15000,0.09239,2.21741,"[np.float64(0.18), np.float64(0.12), np.float64(0.35), np.float64(0.2), np.float64(0.15)]"
2022-03-10,-0.65000,-0.15000,0.25000,0.20000,0.65000,0.30000,0.30000,0.00681,2.18349,"[np.float64(0.25), np.float64(0.2), np.float64(0.65), np.float64(0.3), np.float64(0.3)]"
2022-03-11,-0.30000,0.35000,0.20000,0.25000,0.40000,0.25000,0.20000,0.02419,2.26893,"[np.float64(0.2), np.float64(0.25), np.float64(0.4), np.float64(0.25), np.float64(0.2)]"
2022-03-12,-0.70000,-0.40000,0.10000,0.15000,0.60000,0.30000,0.25000,0.05271,2.06115,"[np.float64(0.1), np.float64(0.15), np.float64(0.6), np.float64(0.3), np.float64(0.25)]"
2022-03-13,-0.20000,0.50000,0.15000,0.10000,0.40000,0.20000,0.15000,0.01420,2.14644,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.2), np.float64(0.15)]"
2022-03-14,-0.45000,-0.25000,0.35000,0.25000,0.75000,0.45000,0.50000,0.01929,2.22763,"[np.float64(0.35), np.float64(0.25), np.float64(0.75), np.float64(0.45), np.float64(0.5)]"
2022-03-15,-0.30000,0.15000,0.25000,0.15000,0.55000,0.25000,0.30000,0.00619,2.18897,"[np.float64(0.25), np.float64(0.15), np.float64(0.55), np.float64(0.25), np.float64(0.3)]"
2022-03-16,-0.60000,-0.30000,0.40000,0.20000,0.60000,0.30000,0.25000,0.01658,2.21103,"[np.float64(0.4), np.float64(0.2), np.float64(0.6), np.float64(0.3), np.float64(0.25)]"
2022-03-17,-0.20000,0.40000,0.15000,0.10000,0.40000,0.20000,0.15000,0.02052,2.14644,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.2), np.float64(0.15)]"
2022-03-18,-0.25000,-0.05000,0.35000,0.45000,0.65000,0.25000,0.40000,0.06000,2.25193,"[np.float64(0.35), np.float64(0.45), np.float64(0.65), np.float64(0.25), np.float64(0.4)]"
2022-03-19,-0.10000,0.15000,0.15000,0.05000,0.40000,0.25000,0.20000,0.09579,2.08924,"[np.float64(0.15), np.float64(0.05), np.float64(0.4), np.float64(0.25), np.float64(0.2)]"
2022-03-20,-0.30000,-0.20000,0.20000,0.10000,0.40000,0.20000,0.10000,0.03074,2.12193,"[np.float64(0.2), np.float64(0.1), np.float64(0.4), np.float64(0.2), np.float64(0.1)]"
2022-03-21,-0.20000,0.10000,0.18000,0.08000,0.42000,0.20000,0.12000,0.00286,2.09392,"[np.float64(0.18), np.float64(0.08), np.float64(0.42), np.float64(0.2), np.float64(0.12)]"
2022-03-22,-0.25000,-0.05000,0.25000,0.05000,0.45000,0.15000,0.10000,0.01545,1.97724,"[np.float64(0.25), np.float64(0.05), np.float64(0.45), np.float64(0.15), np.float64(0.1)]"
2022-03-23,-0.15000,0.10000,0.20000,0.15000,0.35000,0.30000,0.25000,0.10433,2.26282,"[np.float64(0.2), np.float64(0.15), np.float64(0.35), np.float64(0.3), np.float64(0.25)]"
2022-03-24,-0.20000,-0.05000,0.15000,0.10000,0.40000,0.25000,0.10000,0.04702,2.10370,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.25), np.float64(0.1)]"
2022-03-25,-0.18000,0.02000,0.12000,0.18000,0.30000,0.25000,0.15000,0.03687,2.24401,"[np.float64(0.12), np.float64(0.18), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-03-26,-0.25000,-0.07000,0.35000,0.25000,0.55000,0.35000,0.20000,0.02686,2.23551,"[np.float64(0.35), np.float64(0.25), np.float64(0.55), np.float64(0.35), np.float64(0.2)]"
2022-03-27,-0.15000,0.10000,0.15000,0.05000,0.30000,0.25000,0.25000,0.06955,2.14773,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.25), np.float64(0.25)]"
2022-03-28,-0.60000,-0.45000,0.20000,0.15000,0.40000,0.35000,0.20000,0.02952,2.22327,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.2)]"
2022-03-29,-0.20000,0.40000,0.10000,0.15000,0.30000,0.25000,0.20000,0.01468,2.22821,"[np.float64(0.1), np.float64(0.15), np.float64(0.3), np.float64(0.25), np.float64(0.2)]"
2022-03-30,-0.25000,-0.05000,0.25000,0.20000,0.50000,0.40000,0.25000,0.01303,2.23629,"[np.float64(0.25), np.float64(0.2), np.float64(0.5), np.float64(0.4), np.float64(0.25)]"
2022-03-31,-0.10000,0.15000,0.15000,0.15000,0.40000,0.45000,0.25000,0.01896,2.17704,"[np.float64(0.15), np.float64(0.15), np.float64(0.4), np.float64(0.45), np.float64(0.25)]"
2022-04-01,-0.30000,-0.20000,0.20000,0.10000,0.30000,0.40000,0.20000,0.01188,2.18872,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.4), np.float64(0.2)]"
2022-04-02,-0.20000,0.10000,0.10000,0.15000,0.30000,0.35000,0.10000,0.03209,2.12612,"[np.float64(0.1), np.float64(0.15), np.float64(0.3), np.float64(0.35), np.float64(0.1)]"
2022-04-03,-0.10000,0.10000,0.20000,0.10000,0.40000,0.40000,0.10000,0.02020,2.08496,"[np.float64(0.2), np.float64(0.1), np.float64(0.4), np.float64(0.4), np.float64(0.1)]"
2022-04-04,-0.10000,0.00000,0.20000,0.05000,0.35000,0.30000,0.25000,0.04994,2.14222,"[np.float64(0.2), np.float64(0.05), np.float64(0.35), np.float64(0.3), np.float64(0.25)]"
2022-04-05,-0.20000,-0.10000,0.20000,0.10000,0.30000,0.25000,0.15000,0.01788,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-04-06,-0.30000,-0.10000,0.25000,0.15000,0.30000,0.20000,0.10000,0.02222,2.22821,"[np.float64(0.25), np.float64(0.15), np.float64(0.3), np.float64(0.2), np.float64(0.1)]"
2022-04-07,-0.25000,0.05000,0.30000,0.10000,0.45000,0.35000,0.30000,0.04525,2.20021,"[np.float64(0.3), np.float64(0.1), np.float64(0.45), np.float64(0.35), np.float64(0.3)]"
2022-04-08,-0.15000,0.10000,0.25000,0.15000,0.40000,0.35000,0.30000,0.00597,2.25364,"[np.float64(0.25), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.3)]"
2022-04-09,-0.60000,-0.45000,0.15000,0.10000,0.50000,0.30000,0.10000,0.07368,2.02426,"[np.float64(0.15), np.float64(0.1), np.float64(0.5), np.float64(0.3), np.float64(0.1)]"
2022-04-10,0.05000,0.65000,0.18000,0.12000,0.30000,0.20000,0.19000,0.06086,2.26134,"[np.float64(0.18), np.float64(0.12), np.float64(0.3), np.float64(0.2), np.float64(0.19)]"
2022-04-11,-0.25000,-0.30000,0.35000,0.25000,0.65000,0.45000,0.50000,0.00432,2.25226,"[np.float64(0.35), np.float64(0.25), np.float64(0.65), np.float64(0.45), np.float64(0.5)]"
2022-04-12,-0.15000,0.10000,0.25000,0.10000,0.35000,0.30000,0.20000,0.02034,2.21951,"[np.float64(0.25), np.float64(0.1), np.float64(0.35), np.float64(0.3), np.float64(0.2)]"
2022-04-13,-0.50000,-0.35000,0.20000,0.15000,0.40000,0.30000,0.25000,0.01176,2.24374,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.3), np.float64(0.25)]"
2022-04-14,-0.20000,0.30000,0.15000,0.20000,0.25000,0.20000,0.20000,0.02620,2.30370,"[np.float64(0.15), np.float64(0.2), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2022-04-15,-0.25000,-0.05000,0.35000,0.30000,0.60000,0.35000,0.40000,0.01471,2.27612,"[np.float64(0.35), np.float64(0.3), np.float64(0.6), np.float64(0.35), np.float64(0.4)]"
2022-04-16,-0.10000,0.15000,0.25000,0.10000,0.35000,0.25000,0.30000,0.01849,2.22863,"[np.float64(0.25), np.float64(0.1), np.float64(0.35), np.float64(0.25), np.float64(0.3)]"
2022-04-17,-0.70000,-0.60000,0.15000,0.10000,0.40000,0.20000,0.15000,0.05099,2.14644,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.2), np.float64(0.15)]"
2022-04-18,0.00000,0.70000,0.15000,0.20000,0.25000,0.20000,0.20000,0.07058,2.30370,"[np.float64(0.15), np.float64(0.2), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2022-04-19,-0.30000,-0.30000,0.35000,0.25000,0.55000,0.35000,0.30000,0.02327,2.26781,"[np.float64(0.35), np.float64(0.25), np.float64(0.55), np.float64(0.35), np.float64(0.3)]"
2022-04-20,-0.10000,0.20000,0.20000,0.15000,0.40000,0.35000,0.30000,0.02141,2.23892,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.3)]"
2022-04-21,-0.20000,-0.10000,0.20000,0.20000,0.30000,0.15000,0.15000,0.05990,2.27095,"[np.float64(0.2), np.float64(0.2), np.float64(0.3), np.float64(0.15), np.float64(0.15)]"
2022-04-22,-0.20000,0.00000,0.20000,0.15000,0.30000,0.15000,0.20000,0.01163,2.27095,"[np.float64(0.2), np.float64(0.15), np.float64(0.3), np.float64(0.15), np.float64(0.2)]"
2022-04-23,-0.25000,-0.05000,0.25000,0.20000,0.40000,0.30000,0.25000,0.01241,2.28132,"[np.float64(0.25), np.float64(0.2), np.float64(0.4), np.float64(0.3), np.float64(0.25)]"
2022-04-24,-0.10000,0.15000,0.25000,0.05000,0.35000,0.15000,0.20000,0.04533,2.12113,"[np.float64(0.25), np.float64(0.05), np.float64(0.35), np.float64(0.15), np.float64(0.2)]"
2022-04-25,-0.60000,-0.50000,0.20000,0.15000,0.30000,0.20000,0.15000,0.04029,2.27095,"[np.float64(0.2), np.float64(0.15), np.float64(0.3), np.float64(0.2), np.float64(0.15)]"
2022-04-26,-0.20000,0.40000,0.15000,0.10000,0.40000,0.25000,0.10000,0.03642,2.10370,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.25), np.float64(0.1)]"
2022-04-27,-0.35000,-0.15000,0.35000,0.15000,0.55000,0.50000,0.25000,0.02513,2.18967,"[np.float64(0.35), np.float64(0.15), np.float64(0.55), np.float64(0.5), np.float64(0.25)]"
2022-04-28,-0.10000,0.25000,0.15000,0.10000,0.30000,0.35000,0.20000,0.01698,2.19052,"[np.float64(0.15), np.float64(0.1), np.float64(0.3), np.float64(0.35), np.float64(0.2)]"
2022-04-29,-0.20000,-0.10000,0.20000,0.20000,0.30000,0.25000,0.15000,0.04482,2.28333,"[np.float64(0.2), np.float64(0.2), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-04-30,-0.40000,-0.20000,0.10000,0.10000,0.40000,0.30000,0.10000,0.06440,2.04644,"[np.float64(0.1), np.float64(0.1), np.float64(0.4), np.float64(0.3), np.float64(0.1)]"
2022-05-01,-0.20000,0.20000,0.20000,0.15000,0.40000,0.35000,0.20000,0.02537,2.22327,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.2)]"
2022-05-02,-0.20000,0.00000,0.05000,0.00000,0.50000,0.40000,0.05000,0.09937,1.46096,"[np.float64(0.05), np.float64(0.0), np.float64(0.5), np.float64(0.4), np.float64(0.05)]"
2022-05-03,-0.60000,-0.40000,0.10000,0.05000,0.60000,0.40000,0.15000,0.01546,1.86296,"[np.float64(0.1), np.float64(0.05), np.float64(0.6), np.float64(0.4), np.float64(0.15)]"
2022-05-04,-0.10000,0.50000,0.15000,0.10000,0.40000,0.25000,0.10000,0.02217,2.10370,"[np.float64(0.15), np.float64(0.1), np.float64(0.4), np.float64(0.25), np.float64(0.1)]"
2022-05-05,-0.25000,-0.15000,0.25000,0.15000,0.55000,0.35000,0.30000,0.02194,2.20064,"[np.float64(0.25), np.float64(0.15), np.float64(0.55), np.float64(0.35), np.float64(0.3)]"
2022-05-06,-0.15000,0.10000,0.15000,0.10000,0.45000,0.35000,0.30000,0.01094,2.14580,"[np.float64(0.15), np.float64(0.1), np.float64(0.45), np.float64(0.35), np.float64(0.3)]"
2022-05-07,0.00000,0.15000,0.10000,0.05000,0.25000,0.40000,0.20000,0.05217,2.04145,"[np.float64(0.1), np.float64(0.05), np.float64(0.25), np.float64(0.4), np.float64(0.2)]"
2022-05-08,0.00000,0.00000,0.10000,0.05000,0.30000,0.35000,0.20000,0.00909,2.06387,"[np.float64(0.1), np.float64(0.05), np.float64(0.3), np.float64(0.35), np.float64(0.2)]"
2022-05-09,0.00000,0.00000,0.20000,0.15000,0.40000,0.50000,0.20000,0.01636,2.16922,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.5), np.float64(0.2)]"
2022-05-10,-0.05000,-0.05000,0.10000,0.05000,0.30000,0.45000,0.15000,0.01754,1.97356,"[np.float64(0.1), np.float64(0.05), np.float64(0.3), np.float64(0.45), np.float64(0.15)]"
2022-05-11,-0.10000,-0.05000,0.15000,0.20000,0.25000,0.30000,0.10000,0.07904,2.22821,"[np.float64(0.15), np.float64(0.2), np.float64(0.25), np.float64(0.3), np.float64(0.1)]"
